exchange,symbol,timestamp,local_timestamp,ask_amount,ask_price,bid_price,bid_amount
hyperliquid,@166,1754057428801000,1754057429383176,24340.61,0.99969,0.99965,8134.64
hyperliquid,@166,1754057429862000,1754057430236253,24146.81,0.99969,0.99965,8134.64
hyperliquid,@166,1754057435534000,1754057435812378,23369.67,0.99969,0.99965,8134.64
hyperliquid,@166,1754057436562000,1754057436950107,22592.47,0.99969,0.99965,8134.64
hyperliquid,@166,1754057437783000,1754057438277860,4000,0.99968,0.99965,8134.64
hyperliquid,@166,1754057438309000,1754057438724674,4000,0.9997,0.99965,8134.64
hyperliquid,@166,1754057439784000,1754057440110916,100,0.9997,0.99965,8134.64
hyperliquid,@166,1754057441342000,1754057441600130,100,0.9997,0.99965,5182.74
hyperliquid,@166,1754057445426000,1754057445858694,27436.78,0.99972,0.99965,5182.74
hyperliquid,@166,1754057448065000,1754057448355222,24714.05,0.99972,0.99965,5182.74
hyperliquid,@166,1754057452016000,1754057452218156,24194.73,0.99972,0.99965,5182.74
hyperliquid,@166,1754057453115000,1754057453401685,4000,0.99971,0.99965,5182.74
hyperliquid,@166,1754057453742000,1754057454071715,4100,0.99971,0.99965,5182.74
hyperliquid,@166,1754057454240000,1754057454543762,3905.46,0.99971,0.99965,5182.74
hyperliquid,@166,1754057461549000,1754057461832363,100,0.99971,0.99965,5182.74
hyperliquid,@166,1754057462657000,1754057462917384,23516.3,0.99972,0.99965,5182.74
hyperliquid,@166,1754057464083000,1754057464492463,22802.2,0.99972,0.99965,5182.74
hyperliquid,@166,1754057467450000,1754057467903598,312.82,0.99973,0.99965,5182.74
hyperliquid,@166,1754057468632000,1754057469124214,33023.28,0.9997,0.99965,5182.74
hyperliquid,@166,1754057470278000,1754057470875147,23316.21,0.9997,0.99965,5182.74
hyperliquid,@166,1754057471268000,1754057471583024,5973.73,0.99969,0.99965,2230.84
hyperliquid,@166,1754057472673000,1754057472914544,5973.73,0.99969,0.9996,54887.41
hyperliquid,@166,1754057474228000,1754057474550616,5779.7,0.99969,0.9996,54887.41
hyperliquid,@166,1754057474576000,1754057474869313,5001.25,0.99969,0.9996,54887.41
hyperliquid,@166,1754057476891000,1754057477250054,5001.25,0.99969,0.99962,34162.73
hyperliquid,@166,1754057478483000,1754057478783741,5001.25,0.99969,0.99962,34262.73
hyperliquid,@166,1754057480605000,1754057480989873,27406.95,0.99969,0.99962,34262.73
hyperliquid,@166,1754057484659000,1754057484969876,27406.95,0.99969,0.99962,32672.63
hyperliquid,@166,1754057487297000,1754057487578894,26770.45,0.99969,0.99962,32672.63
hyperliquid,@166,1754057488384000,1754057488677023,25991.46,0.99969,0.99962,32672.63
hyperliquid,@166,1754057489048000,1754057489360126,2445.2,0.99969,0.99962,32672.63
hyperliquid,@166,1754057489988000,1754057490227841,35038.04,0.99968,0.99962,32672.63
hyperliquid,@166,1754057490812000,1754057491350148,35138.04,0.99968,0.99962,32672.63
hyperliquid,@166,1754057494348000,1754057494749371,35138.04,0.99968,0.99963,1503.7
hyperliquid,@166,1754057497412000,1754057497775087,35138.04,0.99968,0.99964,1503.7
hyperliquid,@166,1754057498346000,1754057498645949,35138.04,0.99968,0.99965,1503.69
hyperliquid,@166,1754057499131000,1754057499619205,35138.04,0.99968,0.99966,1503.68
hyperliquid,@166,1754057501282000,1754057501519084,35138.04,0.99968,0.99962,31324.41
hyperliquid,@166,1754057502234000,1754057502798983,35138.04,0.99968,0.99967,1503.67
hyperliquid,@166,1754057511613000,1754057511805766,34262.04,0.99968,0.99967,1503.67
hyperliquid,@166,1754057512699000,1754057512941332,34262.04,0.99968,0.99967,64526.67
hyperliquid,@166,1754057513993000,1754057514426041,51291.83,0.9997,0.99968,28760.96
hyperliquid,@166,1754057514465000,1754057514697930,51291.83,0.9997,0.99968,28860.96
hyperliquid,@166,1754057515481000,1754057515803731,100,0.9997,0.99969,63023
hyperliquid,@166,1754057516155000,1754057516530640,100,0.9997,0.99969,62364.86
hyperliquid,@166,1754057518102000,1754057518328178,100,0.9997,0.99969,61669.35
hyperliquid,@166,1754057518736000,1754057519246512,29116.41,0.9997,0.99969,60652.21
hyperliquid,@166,1754057520960000,1754057521387640,29116.41,0.9997,0.99969,59200.14
hyperliquid,@166,1754057524210000,1754057524777825,29116.41,0.9997,0.99969,58694.43
hyperliquid,@166,1754057525664000,1754057525976137,100,0.9997,0.99969,58694.43
hyperliquid,@166,1754057530254000,1754057530395348,9131.73,0.9997,0.99969,64667.83
hyperliquid,@166,1754057530806000,1754057531174291,9131.73,0.9997,0.99969,70641.23
hyperliquid,@166,1754057531344000,1754057531565216,9131.73,0.9997,0.99969,67689.33
hyperliquid,@166,1754057533097000,1754057533544371,9131.73,0.9997,0.99969,73662.73
hyperliquid,@166,1754057540151000,1754057540671212,31777.52,0.99971,0.9997,54767.27
hyperliquid,@166,1754057540765000,1754057541060424,31777.52,0.99971,0.9997,54867.27
hyperliquid,@166,1754057541389000,1754057541671667,39790.31,0.99973,0.99971,31245.48
hyperliquid,@166,1754057542503000,1754057542765458,39790.31,0.99973,0.99972,15004.19
hyperliquid,@166,1754057543496000,1754057543801580,39790.31,0.99973,0.99972,30108.38
hyperliquid,@166,1754057560702000,1754057560867172,39790.31,0.99973,0.99972,29565.05
hyperliquid,@166,1754057561338000,1754057561733508,39790.31,0.99973,0.99972,26613.15
hyperliquid,@166,1754057561867000,1754057562210605,43790.31,0.99973,0.99972,26613.15
hyperliquid,@166,1754057562302000,1754057562675179,39790.31,0.99973,0.99972,26613.15
hyperliquid,@166,1754057575920000,1754057576296428,1959,0.99974,0.99972,26613.15
hyperliquid,@166,1754057577447000,1754057577588150,23573.73,0.99973,0.99972,26613.15
hyperliquid,@166,1754057585382000,1754057585607494,13571.03,0.99973,0.99972,26613.15
hyperliquid,@166,1754057591266000,1754057591795059,17066.53,0.99973,0.99972,23661.25
hyperliquid,@166,1754057615555000,1754057615739902,3495.5,0.99973,0.99972,23661.25
hyperliquid,@166,1754057617177000,1754057617401188,3495.5,0.99973,0.99972,20826.14
hyperliquid,@166,1754057621011000,1754057621302311,3495.5,0.99973,0.99972,17874.34
hyperliquid,@166,1754057625474000,1754057625697818,3495.5,0.99973,0.99972,50095.87
hyperliquid,@166,1754057634587000,1754057634814566,3495.5,0.99973,0.99972,48158.34
hyperliquid,@166,1754057635716000,1754057636003589,1959,0.99974,0.99973,60403.5
hyperliquid,@166,1754057636894000,1754057637200571,1959,0.99974,0.99973,90411.44
hyperliquid,@166,1754057647135000,1754057647366588,1959,0.99974,0.99973,121728.54
hyperliquid,@166,1754057647770000,1754057648143192,1959,0.99974,0.99973,61325.04
hyperliquid,@166,1754057648904000,1754057649333571,1959,0.99974,0.99973,125224.04
hyperliquid,@166,1754057650957000,1754057651184575,12635.44,0.99974,0.99973,125224.04
hyperliquid,@166,1754057651524000,1754057651786393,12635.44,0.99974,0.99973,122272.14
hyperliquid,@166,1754057653140000,1754057653535170,12635.44,0.99974,0.99973,121909.99
hyperliquid,@166,1754057656315000,1754057656504820,12635.44,0.99974,0.99973,121135.42
hyperliquid,@166,1754057659197000,1754057659626585,12635.44,0.99974,0.99973,119999.23
hyperliquid,@166,1754057660246000,1754057660648556,12635.44,0.99974,0.99973,114749.23
hyperliquid,@166,1754057662499000,1754057662865550,12635.44,0.99974,0.99973,114387.41
hyperliquid,@166,1754057675665000,1754057676222011,16635.44,0.99974,0.99973,114387.41
hyperliquid,@166,1754057681235000,1754057681765749,16635.44,0.99974,0.99973,111435.51
hyperliquid,@166,1754057685449000,1754057685850652,16635.44,0.99974,0.99973,98201.58
hyperliquid,@166,1754057690849000,1754057691343777,16635.44,0.99974,0.99973,35178.58
hyperliquid,@166,1754057692471000,1754057692810760,16635.44,0.99974,0.99973,34302.58
hyperliquid,@166,1754057695787000,1754057696116680,15861.77,0.99974,0.99973,34302.58
hyperliquid,@166,1754057708706000,1754057708968753,15861.77,0.99974,0.99973,98201.58
hyperliquid,@166,1754057709240000,1754057709544977,11861.77,0.99974,0.99973,98201.58
hyperliquid,@166,1754057709820000,1754057710073680,11861.77,0.99974,0.99973,34302.58
hyperliquid,@166,1754057710951000,1754057711227260,15861.77,0.99974,0.99973,98201.58
hyperliquid,@166,1754057711482000,1754057711867597,15861.77,0.99974,0.99973,95249.68
hyperliquid,@166,1754057712049000,1754057712353907,15861.77,0.99974,0.99973,31350.68
hyperliquid,@166,1754057713162000,1754057713516563,15861.77,0.99974,0.99973,95249.68
hyperliquid,@166,1754057714333000,1754057714604166,15861.77,0.99974,0.99973,31350.68
hyperliquid,@166,1754057715315000,1754057715779080,15861.77,0.99974,0.99973,95249.68
hyperliquid,@166,1754057717026000,1754057717355547,15861.77,0.99974,0.99973,31350.68
hyperliquid,@166,1754057718552000,1754057718816876,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057719118000,1754057719603227,15861.77,0.99974,0.99973,94474.86
hyperliquid,@166,1754057720253000,1754057720736847,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057721982000,1754057722208602,15861.77,0.99974,0.99973,94474.86
hyperliquid,@166,1754057723555000,1754057723854160,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057725334000,1754057725724212,15861.77,0.99974,0.99973,94474.86
hyperliquid,@166,1754057726478000,1754057727014620,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057728558000,1754057728887212,15861.77,0.99974,0.99973,94474.86
hyperliquid,@166,1754057729735000,1754057730050293,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057730899000,1754057731154994,15861.77,0.99974,0.99973,94474.86
hyperliquid,@166,1754057731884000,1754057732175683,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057733003000,1754057733348674,15861.77,0.99974,0.99973,94474.86
hyperliquid,@166,1754057734554000,1754057735006669,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057736034000,1754057736433388,15861.77,0.99974,0.99973,94474.86
hyperliquid,@166,1754057737666000,1754057738014273,15861.77,0.99974,0.99973,30575.86
hyperliquid,@166,1754057741482000,1754057741872526,15861.77,0.99974,0.99973,27623.96
hyperliquid,@166,1754057751354000,1754057751809814,11861.77,0.99974,0.99973,27623.96
hyperliquid,@166,1754057756051000,1754057756312267,11861.77,0.99974,0.99973,26488.03
hyperliquid,@166,1754057760431000,1754057760758944,11861.77,0.99974,0.99973,25714.19
hyperliquid,@166,1754057762241000,1754057762646320,15861.77,0.99974,0.99973,25714.19
hyperliquid,@166,1754057766389000,1754057766915197,11861.77,0.99974,0.99973,25714.19
hyperliquid,@166,1754057771198000,1754057771515522,11861.77,0.99974,0.99973,22762.29
hyperliquid,@166,1754057777673000,1754057777987752,10314.97,0.99974,0.99973,22762.29
hyperliquid,@166,1754057793293000,1754057793559641,14314.97,0.99974,0.99973,22762.29
hyperliquid,@166,1754057794907000,1754057795234276,10314.97,0.99974,0.99973,22762.29
hyperliquid,@166,1754057798262000,1754057798542287,10314.97,0.99974,0.99973,22512.3
hyperliquid,@166,1754057801060000,1754057801522877,10314.97,0.99974,0.99973,19560.5
hyperliquid,@166,1754057803280000,1754057803500495,10314.97,0.99974,0.99972,63999
hyperliquid,@166,1754057804988000,1754057805219568,10314.97,0.99974,0.99972,976
hyperliquid,@166,1754057805632000,1754057805855645,4000,0.99973,0.99972,976
hyperliquid,@166,1754057808698000,1754057809140041,4100,0.99973,0.99972,976
hyperliquid,@166,1754057810308000,1754057810650360,4100,0.99973,0.99972,100
hyperliquid,@166,1754057818558000,1754057818806643,4100,0.99973,0.99972,63999
hyperliquid,@166,1754057821980000,1754057822397911,100,0.99973,0.99972,63999
hyperliquid,@166,1754057830299000,1754057830574708,5144.04,0.99975,0.99972,63999
hyperliquid,@166,1754057831397000,1754057831739162,24612.25,0.99974,0.99972,61047.1
hyperliquid,@166,1754057831928000,1754057832212714,17798.31,0.99973,0.99972,61047.1
hyperliquid,@166,1754057832708000,1754057833012083,5124.04,0.99975,0.99972,61147.1
hyperliquid,@166,1754057834131000,1754057834451640,24612.25,0.99974,0.99972,61147.1
hyperliquid,@166,1754057834722000,1754057834991610,17798.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057835256000,1754057835479912,21898.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057835828000,1754057836203747,100,0.99973,0.99972,61147.1
hyperliquid,@166,1754057836886000,1754057837074081,3324.69,0.99974,0.99972,61147.1
hyperliquid,@166,1754057838771000,1754057839171067,17898.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057839612000,1754057840014060,17798.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057840364000,1754057840779336,3324.69,0.99974,0.99972,61147.1
hyperliquid,@166,1754057843098000,1754057843647796,17798.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057846371000,1754057846629486,4100,0.99973,0.99972,61147.1
hyperliquid,@166,1754057847315000,1754057847830061,21898.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057848387000,1754057848582301,4100,0.99973,0.99972,61147.1
hyperliquid,@166,1754057848895000,1754057849272028,3324.69,0.99974,0.99972,61147.1
hyperliquid,@166,1754057849521000,1754057849764506,4359,0.99975,0.99972,61147.1
hyperliquid,@166,1754057849945000,1754057850229070,17798.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057851118000,1754057851522091,100,0.99973,0.99972,61147.1
hyperliquid,@166,1754057852142000,1754057852410685,4000,0.99974,0.99972,61147.1
hyperliquid,@166,1754057852815000,1754057853271382,17798.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057853831000,1754057854058145,4100,0.99973,0.99972,61147.1
hyperliquid,@166,1754057854398000,1754057854688497,4000,0.99973,0.99972,61147.1
hyperliquid,@166,1754057857685000,1754057857894466,4000,0.99974,0.99972,61147.1
hyperliquid,@166,1754057858762000,1754057859045900,17898.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057859869000,1754057860055378,4000,0.99974,0.99972,61147.1
hyperliquid,@166,1754057860387000,1754057860643102,17898.4,0.99973,0.99972,61147.1
hyperliquid,@166,1754057860932000,1754057861199291,4000,0.99974,0.99972,61147.1
hyperliquid,@166,1754057861483000,1754057861734440,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057862011000,1754057862427933,100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057862607000,1754057862903587,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057864177000,1754057864523100,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057865295000,1754057865593635,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057866361000,1754057866660921,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057866850000,1754057867140786,100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057867413000,1754057867662163,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057868531000,1754057868759878,100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057869051000,1754057869457576,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057869617000,1754057869878351,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057870173000,1754057870505856,100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057870765000,1754057870988173,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057871723000,1754057872013870,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057872310000,1754057872765800,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057873425000,1754057873745428,100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057873994000,1754057874300483,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057874512000,1754057874776051,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057875064000,1754057875379250,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057875667000,1754057875963909,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057876264000,1754057876566064,100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057876765000,1754057876993715,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057877280000,1754057877515161,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057878389000,1754057878649410,100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057878992000,1754057879350151,17898.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057879509000,1754057879741072,4000,0.99974,0.99972,58195.2
hyperliquid,@166,1754057880012000,1754057880340624,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057880531000,1754057880816930,17898.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057881204000,1754057881624808,4359,0.99975,0.99972,58195.2
hyperliquid,@166,1754057882739000,1754057883105055,20612.25,0.99974,0.99972,58195.2
hyperliquid,@166,1754057883775000,1754057884032296,17798.31,0.99973,0.99972,58195.2
hyperliquid,@166,1754057884886000,1754057885195622,4359,0.99975,0.99972,58195.2
hyperliquid,@166,1754057885640000,1754057886044194,20612.25,0.99974,0.99972,58195.2
hyperliquid,@166,1754057886664000,1754057886993907,17798.31,0.99973,0.99972,58195.2
hyperliquid,@166,1754057887178000,1754057887493474,100,0.99974,0.99972,58195.2
hyperliquid,@166,1754057887689000,1754057888069934,4359,0.99975,0.99972,58195.2
hyperliquid,@166,1754057888225000,1754057888482828,17798.4,0.99973,0.99972,58195.2
hyperliquid,@166,1754057889413000,1754057889698136,4359,0.99975,0.99972,58195.2
hyperliquid,@166,1754057890025000,1754057890452847,4100,0.99973,0.99972,58195.2
hyperliquid,@166,1754057890485000,1754057890681215,3865.75,0.99973,0.99972,58195.2
hyperliquid,@166,1754057891053000,1754057891290816,4000,0.99974,0.99972,55243.3
hyperliquid,@166,1754057891578000,1754057891750749,17798.4,0.99973,0.99972,55243.3
hyperliquid,@166,1754057892244000,1754057892589935,100,0.99973,0.99972,55243.3
hyperliquid,@166,1754057892658000,1754057893069549,4000,0.99974,0.99972,55243.3
hyperliquid,@166,1754057893726000,1754057893924590,14797.59,0.99973,0.99972,55243.3
hyperliquid,@166,1754057894817000,1754057895056618,100,0.99973,0.99972,55243.3
hyperliquid,@166,1754057895363000,1754057895669208,207.36,0.99975,0.99972,55243.3
hyperliquid,@166,1754057895886000,1754057896215842,19947.55,0.99974,0.99972,55243.3
hyperliquid,@166,1754057896437000,1754057896685221,20047.55,0.99974,0.99972,55243.3
hyperliquid,@166,1754057897025000,1754057897244068,19753.7,0.99974,0.99972,55243.3
hyperliquid,@166,1754057901001000,1754057901280450,23753.7,0.99974,0.99972,55243.3
hyperliquid,@166,1754057904412000,1754057904624026,23559.79,0.99974,0.99972,55243.3
hyperliquid,@166,1754057906321000,1754057906588861,19559.79,0.99974,0.99972,55243.3
hyperliquid,@166,1754057906836000,1754057907156722,23559.79,0.99974,0.99972,55243.3
hyperliquid,@166,1754057907344000,1754057907581610,23509.79,0.99974,0.99972,55243.3
hyperliquid,@166,1754057910645000,1754057910919380,18734.1,0.99974,0.99972,55243.3
hyperliquid,@166,1754057912862000,1754057913123195,18540.11,0.99974,0.99972,55243.3
hyperliquid,@166,1754057914199000,1754057914507076,22540.11,0.99974,0.99972,55243.3
hyperliquid,@166,1754057919403000,1754057919728769,22154.25,0.99974,0.99972,55243.3
hyperliquid,@166,1754057921020000,1754057921274858,22154.25,0.99974,0.99972,52291.4
hyperliquid,@166,1754057922226000,1754057922500837,22104.25,0.99974,0.99972,52291.4
hyperliquid,@166,1754057923309000,1754057923654516,18104.25,0.99974,0.99972,52291.4
hyperliquid,@166,1754057924852000,1754057925403414,14354.9,0.99974,0.99972,52291.4
hyperliquid,@166,1754057925427000,1754057925696627,13081.34,0.99974,0.99972,52291.4
hyperliquid,@166,1754057925972000,1754057926201289,12887.32,0.99974,0.99972,52291.4
hyperliquid,@166,1754057926588000,1754057926937705,10571.59,0.99974,0.99972,52291.4
hyperliquid,@166,1754057937111000,1754057937567231,10390.26,0.99974,0.99972,52291.4
hyperliquid,@166,1754057937613000,1754057938058206,10195.91,0.99974,0.99972,52291.4
hyperliquid,@166,1754057943225000,1754057943604811,10001.45,0.99974,0.99972,52291.4
hyperliquid,@166,1754057945449000,1754057945774297,9806.98,0.99974,0.99972,52291.4
hyperliquid,@166,1754057951052000,1754057951623954,9806.98,0.99974,0.99972,49339.5
hyperliquid,@166,1754057956520000,1754057956738536,13806.98,0.99974,0.99972,49339.5
hyperliquid,@166,1754057963607000,1754057963870418,9806.98,0.99974,0.99972,49339.5
hyperliquid,@166,1754057964106000,1754057964450287,9353.78,0.99974,0.99972,49339.5
hyperliquid,@166,1754057972201000,1754057972541844,9159.4,0.99974,0.99972,49339.5
hyperliquid,@166,1754057975938000,1754057976190891,8964.99,0.99974,0.99972,49339.5
hyperliquid,@166,1754057977017000,1754057977247046,8464.99,0.99974,0.99972,49339.5
hyperliquid,@166,1754057981245000,1754057981532348,8464.99,0.99974,0.99972,46387.7
hyperliquid,@166,1754057981829000,1754057982121533,8464.99,0.99974,0.99972,45637.7
hyperliquid,@166,1754057983955000,1754057984160223,7687.09,0.99974,0.99972,45637.7
hyperliquid,@166,1754057990492000,1754057990841434,11687.09,0.99974,0.99972,45637.7
hyperliquid,@166,1754057992118000,1754057992471483,4000,0.99973,0.99972,45637.7
hyperliquid,@166,1754057992820000,1754057993064515,20736.96,0.99973,0.99972,45637.7
hyperliquid,@166,1754057993291000,1754057993493244,20636.96,0.99973,0.99972,45637.7
hyperliquid,@166,1754057993830000,1754057994246155,20636.96,0.99973,0.99972,45720.59
hyperliquid,@166,1754057994443000,1754057994699421,20636.96,0.99973,0.99972,45803.48
hyperliquid,@166,1754058004742000,1754058004979869,19775.34,0.99973,0.99972,45803.48
hyperliquid,@166,1754058006422000,1754058006783065,19389.36,0.99973,0.99972,45803.48
hyperliquid,@166,1754058008046000,1754058008327555,16636.96,0.99973,0.99972,45803.48
hyperliquid,@166,1754058011466000,1754058011673166,16636.96,0.99973,0.99972,42851.58
hyperliquid,@166,1754058014077000,1754058014330932,16251.21,0.99973,0.99972,42851.58
hyperliquid,@166,1754058015158000,1754058015478483,4283.97,0.99973,0.99972,42851.58
hyperliquid,@166,1754058016246000,1754058016554384,3772.92,0.99973,0.99972,42851.58
hyperliquid,@166,1754058017349000,1754058017601612,3429.24,0.99973,0.99972,42851.58
hyperliquid,@166,1754058020598000,1754058020853663,1186.96,0.99973,0.99972,42851.58
hyperliquid,@166,1754058021731000,1754058022134511,3955.85,0.99975,0.99972,42851.58
hyperliquid,@166,1754058022751000,1754058023012425,8425.15,0.99973,0.99972,42851.58
hyperliquid,@166,1754058023274000,1754058023479579,8295.33,0.99973,0.99972,42851.58
hyperliquid,@166,1754058023781000,1754058023982164,7456.78,0.99973,0.99972,42851.58
hyperliquid,@166,1754058025501000,1754058025726803,3595.91,0.99973,0.99972,42851.58
hyperliquid,@166,1754058027177000,1754058027513495,3209.75,0.99973,0.99972,42851.58
hyperliquid,@166,1754058030380000,1754058030727348,7209.75,0.99973,0.99972,42851.58
hyperliquid,@166,1754058033724000,1754058034121425,3209.75,0.99973,0.99972,42851.58
hyperliquid,@166,1754058034239000,1754058034698229,2437.8,0.99973,0.99972,42851.58
hyperliquid,@166,1754058035281000,1754058035593900,513.66,0.99974,0.99972,42851.58
hyperliquid,@166,1754058036381000,1754058036626561,260.35,0.99974,0.99972,42851.58
hyperliquid,@166,1754058037569000,1754058037820032,25223.04,0.99976,0.99972,42851.58
hyperliquid,@166,1754058038081000,1754058038351298,25093.93,0.99976,0.99972,42851.58
hyperliquid,@166,1754058040726000,1754058041020742,229.89,0.99976,0.99972,42851.58
hyperliquid,@166,1754058041400000,1754058041879611,4168.94,0.99978,0.99972,39899.68
hyperliquid,@166,1754058042967000,1754058043310882,4168.94,0.99978,0.99973,31022.38
hyperliquid,@166,1754058044185000,1754058044606171,4118.94,0.99978,0.99974,15003.66
hyperliquid,@166,1754058045108000,1754058045373916,4118.94,0.99978,0.99974,14808.43
hyperliquid,@166,1754058045669000,1754058045838430,4118.94,0.99978,0.99975,15003.66
hyperliquid,@166,1754058046337000,1754058046816713,4118.94,0.99978,0.99976,15003.59
hyperliquid,@166,1754058047727000,1754058048167703,4118.94,0.99978,0.99977,15003.51
hyperliquid,@166,1754058048508000,1754058048848230,4314.17,0.99978,0.99977,29811.72
hyperliquid,@166,1754058050143000,1754058050502086,4264.17,0.99978,0.99977,29811.72
hyperliquid,@166,1754058052304000,1754058052665103,4069.45,0.99978,0.99977,29811.72
hyperliquid,@166,1754058052745000,1754058053073257,4069.45,0.99978,0.99972,30738
hyperliquid,@166,1754058057069000,1754058057496672,3095.38,0.99978,0.99972,30738
hyperliquid,@166,1754058061332000,1754058061650440,195.23,0.99978,0.99972,30738
hyperliquid,@166,1754058064043000,1754058064414133,176180.16,0.9998,0.99972,30738
hyperliquid,@166,1754058065122000,1754058065508006,15036.89,0.99977,0.99972,30738
hyperliquid,@166,1754058066257000,1754058066502927,100,0.99977,0.99972,30738
hyperliquid,@166,1754058066725000,1754058067264281,12351.91,0.99977,0.99972,30738
hyperliquid,@166,1754058068128000,1754058068651135,172180.16,0.9998,0.99972,30738
hyperliquid,@166,1754058068536000,1754058069088568,176180.16,0.9998,0.99972,30738
hyperliquid,@166,1754058068995000,1754058069342495,17725.53,0.99979,0.99972,30738
hyperliquid,@166,1754058069584000,1754058070188555,16953.62,0.99979,0.99972,30738
hyperliquid,@166,1754058070051000,1754058070329556,17053.62,0.99979,0.99972,30738
hyperliquid,@166,1754058070841000,1754058071138649,4000,0.99978,0.99972,30738
hyperliquid,@166,1754058071181000,1754058071489917,4000,0.99978,0.99972,27786.1
hyperliquid,@166,1754058071739000,1754058071965030,13135.78,0.99977,0.99972,27786.1
hyperliquid,@166,1754058072281000,1754058072592802,12456.04,0.99977,0.99972,27786.1
hyperliquid,@166,1754058072782000,1754058073039127,100,0.99977,0.99972,27786.1
hyperliquid,@166,1754058073305000,1754058073595476,163390.3,0.9998,0.99972,27786.1
hyperliquid,@166,1754058073900000,1754058074202035,17103.1,0.99979,0.99972,27786.1
hyperliquid,@166,1754058074565000,1754058074859754,17203.1,0.99979,0.99972,27786.1
hyperliquid,@166,1754058076163000,1754058076515247,17103.1,0.99979,0.99972,27786.1
hyperliquid,@166,1754058077296000,1754058077649314,16128.16,0.99979,0.99972,27786.1
hyperliquid,@166,1754058083341000,1754058083632070,20128.16,0.99979,0.99972,27786.1
hyperliquid,@166,1754058084431000,1754058084841259,142961.68,0.9998,0.99972,27786.1
hyperliquid,@166,1754058085439000,1754058085799660,4998.18,0.99978,0.99973,10005.39
hyperliquid,@166,1754058085971000,1754058086185051,4998.18,0.99978,0.99974,10005.39
hyperliquid,@166,1754058086619000,1754058086915865,4998.18,0.99978,0.99975,10005.44
hyperliquid,@166,1754058088278000,1754058088570849,4998.18,0.99978,0.99976,10005.39
hyperliquid,@166,1754058088683000,1754058089049936,4998.18,0.99978,0.99977,10005.34
hyperliquid,@166,1754058090200000,1754058090465817,4022.49,0.99978,0.99977,10005.34
hyperliquid,@166,1754058092928000,1754058093095673,3827.58,0.99978,0.99977,10005.34
hyperliquid,@166,1754058096346000,1754058096672160,3325.95,0.99978,0.99977,10005.34
hyperliquid,@166,1754058099904000,1754058100302535,3125.95,0.99978,0.99977,10005.34
hyperliquid,@166,1754058101315000,1754058101547289,3125.95,0.99978,0.99977,7053.44
hyperliquid,@166,1754058108249000,1754058108479589,2344.86,0.99978,0.99977,7053.44
hyperliquid,@166,1754058110876000,1754058111251517,1563.69,0.99978,0.99977,7053.44
hyperliquid,@166,1754058121646000,1754058121941900,3608.42,0.99978,0.99977,7053.44
hyperliquid,@166,1754058122770000,1754058123188689,100,0.99978,0.99977,7053.44
hyperliquid,@166,1754058123290000,1754058123568886,138961.68,0.9998,0.99977,7053.44
